YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,VOTES CASTED,Election Type
1985,Bihar,Gaya Town,133,Anita Pandey,Male,Indian National Congress,Hand,78182,12542,61.7,GEN,48220,Vidhan Sabha (State)
1985,Bihar,Tikari,134,Kavita Mandal,Male,Indian National Congress,Hand,68037,12386,64.5,GEN,43862,Vidhan Sabha (State)
1985,Bihar,Belaganj,135,Suman Kumari,Female,Lok Dal,Farmer,76167,5914,64.3,GEN,48970,Vidhan Sabha (State)
1985,Bihar,Atri,136,Chand Alam,Male,Indian National Congress,Hand,63184,4829,59.6,GEN,37652,Vidhan Sabha (State)
1985,Bihar,Wazirganj,137,Lalita Ram,Male,Indian National Congress,Hand,64721,7391,53.7,GEN,34759,Vidhan Sabha (State)
1985,Bihar,Rajauli,138,Indira Singh,Male,Independent,Other,80203,4175,58.2,GEN,46646,Vidhan Sabha (State)
1985,Bihar,Hisua,139,Mira Paswan,Male,Indian National Congress,Hand,50841,1218,47.9,GEN,24331,Vidhan Sabha (State)
1985,Bihar,Nawada,140,Lal Rai,Male,Independent,Other,57328,2504,57.1,GEN,32753,Vidhan Sabha (State)
1985,Bihar,Gobindpur,141,Ganesh Sahu,Male,Bharatiya Janata Party,Lotus,49621,3982,51.1,SC,25371,Vidhan Sabha (State)
1985,Bihar,Warsaliganj,142,Nisha Sinha,Male,Lok Dal,Farmer,58681,3985,47.6,GEN,27944,Vidhan Sabha (State)
1985,Bihar,Sikandra,143,Shyam Mishra,Male,Lok Dal,Farmer,55422,12616,64.6,ST,35827,Vidhan Sabha (State)
1985,Bihar,Jamui,144,Dev Mahto,Male,Indian National Congress,Hand,47730,11215,53.5,GEN,25557,Vidhan Sabha (State)
1985,Bihar,Jhajha,145,Nawal Rai,Male,Indian National Congress,Hand,77320,13303,63.4,GEN,48998,Vidhan Sabha (State)
1985,Bihar,Chakai,146,Usha Ansari,Male,Independent,Other,65787,11872,61.5,GEN,40437,Vidhan Sabha (State)
1985,Bihar,Lakhisarai,147,Chand Das,Male,Indian National Congress,Hand,84793,4718,53.7,GEN,45501,Vidhan Sabha (State)
1985,Bihar,Suryagarha,148,Nisha Jha,Male,Indian National Congress,Hand,55077,4710,62.2,GEN,34275,Vidhan Sabha (State)
1985,Bihar,Sheikhpura,149,Krishna Kumari,Female,Independent,Other,67988,2797,62.7,SC,42615,Vidhan Sabha (State)
1985,Bihar,Barbigha,150,Tarun Sharma,Male,Indian National Congress,Hand,55263,5862,58.1,GEN,32107,Vidhan Sabha (State)
1985,Bihar,Asthawan,151,Anita Sinha,Male,Indian National Congress,Hand,54939,9732,52,GEN,28545,Vidhan Sabha (State)
1985,Bihar,Biharsharif,152,Sunita Mahto,Male,Janata Party,Wheel,49665,14024,59,SC,29325,Vidhan Sabha (State)
1985,Bihar,Rajgir,153,Suresh Singh,Male,Indian National Congress,Hand,52346,12414,53.9,SC,28208,Vidhan Sabha (State)
1985,Bihar,Islampur,154,Ram Siddiqui,Male,Bharatiya Janata Party,Lotus,50156,11168,45.1,GEN,22600,Vidhan Sabha (State)
1985,Bihar,Hilsa,155,Braj Ansari,Male,Independent,Other,57013,9631,46.1,GEN,26310,Vidhan Sabha (State)
1985,Bihar,Nalanda,156,Tarun Siddiqui,Male,Indian National Congress,Hand,65464,3093,51.8,GEN,33917,Vidhan Sabha (State)
1985,Bihar,Harnaut,157,Pramod Roy,Male,Indian National Congress,Hand,77106,7565,52,GEN,40070,Vidhan Sabha (State)
1985,Bihar,Bhorey,158,Sushma Jha,Male,Indian National Congress,Hand,53132,13666,61.9,GEN,32868,Vidhan Sabha (State)
1985,Bihar,Parsa,159,Ramesh Mishra,Male,Indian National Congress,Hand,45076,5342,45.3,GEN,20427,Vidhan Sabha (State)
1985,Bihar,Sonepur,160,Mira Mahto,Male,Indian National Congress,Hand,47149,9755,48.9,GEN,23044,Vidhan Sabha (State)
1985,Bihar,Hajipur,161,Meera Sahu,Male,Independent,Other,46715,2569,56.1,GEN,26204,Vidhan Sabha (State)
1985,Bihar,Lalganj,162,Mahesh Alam,Male,Indian National Congress,Hand,57433,1572,53.8,SC,30873,Vidhan Sabha (State)
1985,Bihar,Vaishali,163,Ramesh Singh,Male,Indian National Congress,Hand,62708,9467,54.1,GEN,33912,Vidhan Sabha (State)
1985,Bihar,Mahua,164,Nisha Kumari,Female,Independent,Other,83648,1293,49.9,GEN,41720,Vidhan Sabha (State)
1985,Bihar,Patepur,165,Manoj Singh,Male,Indian National Congress,Hand,50206,7424,48.8,GEN,24480,Vidhan Sabha (State)
1985,Bihar,Raghopur,166,Dev Alam,Male,Independent,Other,64702,12626,45.1,ST,29157,Vidhan Sabha (State)
1985,Bihar,Maharajganj,167,Gita Singh,Female,Independent,Other,65818,4898,64.6,GEN,42535,Vidhan Sabha (State)
1985,Bihar,Mashrakh,168,Sanjay Tiwari,Male,Indian National Congress,Hand,56119,5512,53.2,GEN,29869,Vidhan Sabha (State)
1985,Bihar,Baniapur,169,Indira Gupta,Male,Bharatiya Janata Party,Lotus,48055,9661,49.9,SC,23970,Vidhan Sabha (State)
1985,Bihar,Taraiya,170,Ashok Mishra,Male,Independent,Other,77798,7486,46.1,GEN,35831,Vidhan Sabha (State)
1985,Bihar,Marhaura,171,Sohan Sahu,Male,Indian National Congress,Hand,76815,12933,49.4,GEN,37984,Vidhan Sabha (State)
1985,Bihar,Chapra,172,Lal Pandey,Male,Janata Party,Wheel,56514,10965,53.2,SC,30059,Vidhan Sabha (State)
1985,Bihar,Garkha,173,Ganesh Paswan,Male,Janata Party,Wheel,54769,2561,59.9,GEN,32820,Vidhan Sabha (State)
1985,Bihar,Amnour,174,Suraj Begum,Male,Indian National Congress,Hand,58289,5785,47.8,SC,27870,Vidhan Sabha (State)
1985,Bihar,Jalalpur,175,Sangita Devi,Female,Indian National Congress,Hand,59228,2327,45.7,GEN,27092,Vidhan Sabha (State)
1985,Bihar,Saran,176,Shyam Mahto,Male,Indian National Congress,Hand,75408,10256,60.7,GEN,45790,Vidhan Sabha (State)
1985,Bihar,Maker,177,Sohan Roy,Male,Indian National Congress,Hand,49481,10856,58.3,GEN,28868,Vidhan Sabha (State)
1985,Bihar,Marhowrah,178,Indira Sah,Male,Indian National Congress,Hand,81181,8897,55.8,GEN,45279,Vidhan Sabha (State)
1985,Bihar,Darauli,179,Tarun Khan,Male,Indian National Congress,Hand,73966,13294,45.8,GEN,33887,Vidhan Sabha (State)
1985,Bihar,Raghunathpur,180,Nisha Roy,Male,Indian National Congress,Hand,57549,8975,49.4,GEN,28421,Vidhan Sabha (State)
1985,Bihar,Daraunda,181,Nisha Sinha,Male,Independent,Other,77655,9037,52.2,GEN,40501,Vidhan Sabha (State)
1985,Bihar,Siwan,182,Asha Das,Male,Indian National Congress,Hand,69901,3939,55.6,GEN,38855,Vidhan Sabha (State)
1985,Bihar,Ziradei,183,Sunita Gupta,Male,Indian National Congress,Hand,58167,7136,57.5,GEN,33466,Vidhan Sabha (State)
1985,Bihar,Mairwa,184,Nawal Rai,Male,Indian National Congress,Hand,55228,1815,47.5,GEN,26223,Vidhan Sabha (State)
1985,Bihar,Barharia,185,Nawal Verma,Male,Independent,Other,57205,1731,47.6,GEN,27228,Vidhan Sabha (State)
1985,Bihar,Gopalganj,186,Mohan Sahu,Male,Bharatiya Janata Party,Lotus,69643,8064,63.6,GEN,44326,Vidhan Sabha (State)
1985,Bihar,Kuchaikote,187,Sunil Yadav,Male,Indian National Congress,Hand,53401,9910,46,GEN,24582,Vidhan Sabha (State)
1985,Bihar,Bhore,188,Suraj Das,Male,Indian National Congress,Hand,51539,1309,49.5,GEN,25523,Vidhan Sabha (State)
1985,Bihar,Hathua,189,Lalita Kaur,Male,Indian National Congress,Hand,51445,6455,60,ST,30876,Vidhan Sabha (State)
1985,Bihar,Barauli,190,Dev Singh,Male,Indian National Congress,Hand,74129,14859,52.7,GEN,39034,Vidhan Sabha (State)
1985,Bihar,Minapur,191,Ramesh Tiwari,Male,Lok Dal,Farmer,64828,3912,56.5,GEN,36636,Vidhan Sabha (State)
1985,Bihar,Bochaha,192,Nawal Gupta,Male,Independent,Other,82270,3896,48,GEN,39459,Vidhan Sabha (State)
1985,Bihar,Sakra,193,Suman Jha,Male,Independent,Other,69451,2309,54.9,GEN,38116,Vidhan Sabha (State)
1985,Bihar,Kurhani,194,Nawal Begum,Male,Indian National Congress,Hand,57474,10662,61.5,GEN,35344,Vidhan Sabha (State)
1985,Bihar,Muzaffarpur,195,Kavita Begum,Male,Indian National Congress,Hand,57928,9949,45.9,GEN,26611,Vidhan Sabha (State)
1985,Bihar,Kanti,196,Savita Sah,Male,Independent,Other,80227,4835,59.4,GEN,47686,Vidhan Sabha (State)
1985,Bihar,Baruraj,197,Shyam Verma,Male,Independent,Other,51880,9599,57,GEN,29584,Vidhan Sabha (State)
1985,Bihar,Sahebganj,198,Indira Pandey,Male,Indian National Congress,Hand,58499,2077,56.7,SC,33145,Vidhan Sabha (State)
1985,Bihar,Muraul,199,Asha Pandey,Male,Indian National Congress,Hand,52385,8559,50.8,GEN,26632,Vidhan Sabha (State)
1985,Bihar,Paru,200,Usha Alam,Male,Indian National Congress,Hand,65440,4021,45.5,GEN,29789,Vidhan Sabha (State)
1985,Bihar,Ujiarpur,201,Saroj Kaur,Male,Lok Dal,Farmer,81820,6473,50.4,SC,41205,Vidhan Sabha (State)
1985,Bihar,Singhia,202,Ram Begum,Male,Independent,Other,50258,10441,47.5,GEN,23855,Vidhan Sabha (State)
1985,Bihar,Rusera,203,Lal Khan,Male,Indian National Congress,Hand,55714,9452,63,GEN,35072,Vidhan Sabha (State)
1985,Bihar,Deo,204,Kavita Sah,Male,Indian National Congress,Hand,54868,9645,47.3,GEN,25940,Vidhan Sabha (State)
1985,Bihar,Fatehpur,205,Ram Pandey,Male,Independent,Other,63099,1800,53.5,GEN,33747,Vidhan Sabha (State)
1985,Bihar,Konch,206,Radha Singh,Male,Independent,Other,69422,6442,56.3,GEN,39062,Vidhan Sabha (State)
1985,Bihar,Gaya Mufassil,207,Arun Sahu,Male,Indian National Congress,Hand,74452,4181,48.6,GEN,36165,Vidhan Sabha (State)
1985,Bihar,Khagaria,208,Sita Sinha,Female,Janata Party,Wheel,46193,9044,48.8,GEN,22541,Vidhan Sabha (State)
1985,Bihar,Alauli,209,Barun Singh,Male,Indian National Congress,Hand,57821,8377,50.3,GEN,29076,Vidhan Sabha (State)
1985,Bihar,Gogri,210,Ramesh Prasad,Male,Independent,Other,57924,5528,63.6,GEN,36850,Vidhan Sabha (State)
1985,Bihar,Katihar,211,Ram Sinha,Male,Lok Dal,Farmer,75823,4017,55.6,ST,42156,Vidhan Sabha (State)
1985,Bihar,Kadwa,212,Dev Choudhary,Male,Indian National Congress,Hand,62933,13286,50.9,SC,32036,Vidhan Sabha (State)
1985,Bihar,Barsoi,213,Babita Yadav,Male,Independent,Other,68710,13215,58.9,GEN,40484,Vidhan Sabha (State)
1985,Bihar,Pranpur,214,Suman Ram,Male,Independent,Other,72716,8085,47.8,GEN,34746,Vidhan Sabha (State)
1985,Bihar,Manihari,215,Kiran Singh,Male,Indian National Congress,Hand,56536,5065,48.4,GEN,27335,Vidhan Sabha (State)
1985,Bihar,Barari,216,Suman Ram,Male,Indian National Congress,Hand,70326,13172,59,GEN,41525,Vidhan Sabha (State)
1985,Bihar,Korha,217,Saroj Choudhary,Male,Independent,Other,49612,4493,50.9,GEN,25242,Vidhan Sabha (State)
1985,Bihar,Purnea,218,Sangita Das,Male,Indian National Congress,Hand,53796,2222,61.8,GEN,33261,Vidhan Sabha (State)
1985,Bihar,Rupauli,219,Asha Roy,Male,Indian National Congress,Hand,84855,12120,64.5,GEN,54769,Vidhan Sabha (State)
1985,Bihar,Dhamdaha,220,Saroj Yadav,Male,Independent,Other,80241,13945,55.8,GEN,44783,Vidhan Sabha (State)
1985,Bihar,Banmankhi,221,Lal Pandey,Male,Indian National Congress,Hand,46266,3472,59.2,GEN,27370,Vidhan Sabha (State)
1985,Bihar,Kasba,222,Ram Singh,Male,Communist Party of India,Corn and Sickle,84946,1796,49.1,SC,41690,Vidhan Sabha (State)
1985,Bihar,Araria,223,Sohan Choudhary,Male,Indian National Congress,Hand,52010,7006,63.5,GEN,33015,Vidhan Sabha (State)
1985,Bihar,Jokihat,224,Nisha Rai,Male,Indian National Congress,Hand,74350,7936,51,GEN,37954,Vidhan Sabha (State)
1985,Bihar,Sikti,225,Meera Sah,Male,Indian National Congress,Hand,65825,2455,51.1,GEN,33619,Vidhan Sabha (State)
1985,Bihar,Raniganj,226,Krishna Devi,Female,Independent,Other,65864,6279,50.1,GEN,33022,Vidhan Sabha (State)
1985,Bihar,Forbesganj,227,Meera Mandal,Male,Indian National Congress,Hand,48017,10327,48.3,GEN,23196,Vidhan Sabha (State)
1985,Bihar,Narpatganj,228,Suresh Siddiqui,Male,Independent,Other,47469,14482,52.5,GEN,24900,Vidhan Sabha (State)
1985,Bihar,Kishanganj,229,Saroj Choudhary,Male,Independent,Other,46556,5157,50.6,SC,23577,Vidhan Sabha (State)
1985,Bihar,Thakurganj,230,Saroj Mandal,Male,Indian National Congress,Hand,67268,2730,51.4,GEN,34569,Vidhan Sabha (State)
1985,Bihar,Dumka,231,Gita Verma,Female,Independent,Other,62083,5409,48.8,GEN,30291,Vidhan Sabha (State)
1985,Bihar,Godda,232,Meera Kaur,Male,Lok Dal,Farmer,76121,14805,62.1,GEN,47239,Vidhan Sabha (State)
1985,Bihar,Rajmahal,233,Vinita Kaur,Male,Indian National Congress,Hand,49797,14429,63.6,GEN,31655,Vidhan Sabha (State)
1985,Bihar,Pakur,234,Chand Khan,Male,Indian National Congress,Hand,74298,13191,45.1,GEN,33497,Vidhan Sabha (State)
1985,Bihar,Maheshpur,235,Krishna Khan,Male,Indian National Congress,Hand,65081,5911,48.2,GEN,31341,Vidhan Sabha (State)
1985,Bihar,Sikaripara,236,Dinesh Thakur,Male,Indian National Congress,Hand,46929,6014,57.2,GEN,26845,Vidhan Sabha (State)
1985,Bihar,Littipara,237,Manoj Verma,Male,Indian National Congress,Hand,59291,10473,64.5,GEN,38224,Vidhan Sabha (State)
1985,Bihar,Boarijor,238,Chand Yadav,Male,Lok Dal,Farmer,49940,10296,63.9,GEN,31928,Vidhan Sabha (State)
1985,Bihar,Barhait,239,Savita Pandey,Male,Indian National Congress,Hand,53145,10079,55.2,GEN,29330,Vidhan Sabha (State)
1985,Bihar,Sarath,240,Lal Khan,Male,Independent,Other,47294,3661,54.7,SC,25892,Vidhan Sabha (State)
1985,Bihar,Poreyahat,241,Indira Alam,Male,Indian National Congress,Hand,49221,7884,57,GEN,28041,Vidhan Sabha (State)
1985,Bihar,Madhupur,242,Nawal Pandey,Male,Indian National Congress,Hand,80292,6869,63.1,GEN,50684,Vidhan Sabha (State)
1985,Bihar,Deoghar,243,Tarun Singh,Male,Independent,Other,64836,11983,63.3,GEN,41068,Vidhan Sabha (State)
1990,Bihar,Valmiki Nagar,1,Dinesh Roy,Male,Janata Dal,Wheel,63378,13163,52.4,GEN,33228,Vidhan Sabha (State)
1990,Bihar,Ramnagar,2,Krishna Yadav,Male,Janata Dal,Wheel,74952,1489,56,SC,42003,Vidhan Sabha (State)
1990,Bihar,Narkatiaganj,3,Suman Rai,Male,Independent,Other,83263,9714,49.8,GEN,41473,Vidhan Sabha (State)
1990,Bihar,Bagaha,4,Vijay Ansari,Male,Jharkhand Mukti Morcha,Bow and Arrow,77044,4909,64.8,GEN,49931,Vidhan Sabha (State)
1990,Bihar,Lauriya,5,Anita Kumari,Female,Bharatiya Janata Party,Lotus,84750,5501,49.8,GEN,42214,Vidhan Sabha (State)
1990,Bihar,Nautan,6,Usha Tiwari,Male,Independent,Other,57134,10782,49.2,GEN,28128,Vidhan Sabha (State)
1990,Bihar,Chanpatia,7,Mahesh Sahu,Male,Janata Dal,Wheel,75524,6441,48.1,GEN,36309,Vidhan Sabha (State)
1990,Bihar,Bettiah,8,Ashok Paswan,Male,Independent,Other,57934,13118,52.4,SC,30334,Vidhan Sabha (State)
1990,Bihar,Sikta,9,Rangita Mandal,Male,Janata Dal,Wheel,79225,3557,49.8,GEN,39415,Vidhan Sabha (State)
1990,Bihar,Raxaul,10,Radha Gupta,Male,Independent,Other,80039,1078,64.3,SC,51468,Vidhan Sabha (State)
1990,Bihar,Sugauli,11,Anita Mandal,Male,Jharkhand Mukti Morcha,Bow and Arrow,60650,14308,45.4,GEN,27561,Vidhan Sabha (State)
1990,Bihar,Narkatia,12,Ramesh Kumari,Female,Janata Dal,Wheel,82891,9824,56,GEN,46434,Vidhan Sabha (State)
1990,Bihar,Harsidhi,13,Ramesh Ram,Male,Janata Dal,Wheel,82297,2010,50.1,GEN,41205,Vidhan Sabha (State)
1990,Bihar,Govindganj,14,Ramesh Jha,Male,Janata Dal,Wheel,47227,11139,45.9,GEN,21696,Vidhan Sabha (State)
1990,Bihar,Kesaria,15,Chand Begum,Male,Janata Dal,Wheel,63326,13489,57,GEN,36085,Vidhan Sabha (State)
1990,Bihar,Kalyanpur,16,Sohan Verma,Male,Bharatiya Janata Party,Lotus,71159,1146,52.2,GEN,37164,Vidhan Sabha (State)
1990,Bihar,Pipra,17,Sita Singh,Female,Janata Dal,Wheel,70186,6881,57,GEN,39975,Vidhan Sabha (State)
1990,Bihar,Madhuban,18,Sohan Khan,Male,Independent,Other,52970,3125,48.9,GEN,25900,Vidhan Sabha (State)
1990,Bihar,Motihari,19,Gita Pandey,Female,Janata Dal,Wheel,46968,3244,48.4,GEN,22709,Vidhan Sabha (State)
1990,Bihar,Chiraia,20,Indira Begum,Male,Independent,Other,47852,1660,58,GEN,27749,Vidhan Sabha (State)
1990,Bihar,Dhaka,21,Meera Yadav,Male,Janata Dal,Wheel,76519,11411,53.6,GEN,41012,Vidhan Sabha (State)
1990,Bihar,Sheohar,22,Arun Das,Male,Janata Dal,Wheel,64526,11504,46.9,SC,30255,Vidhan Sabha (State)
1990,Bihar,Riga,23,Dinesh Gupta,Male,Bharatiya Janata Party,Lotus,49265,3725,62.5,GEN,30772,Vidhan Sabha (State)
1990,Bihar,Bathnaha,24,Chand Sharma,Male,Indian National Congress,Hand,51814,9208,53.7,GEN,27833,Vidhan Sabha (State)
1990,Bihar,Parihar,25,Sita Kaur,Female,Independent,Other,62658,11669,62.5,GEN,39189,Vidhan Sabha (State)
1990,Bihar,Sursand,26,Mohan Kaur,Male,Indian National Congress,Hand,71049,13225,62.3,GEN,44294,Vidhan Sabha (State)
1990,Bihar,Bajpatti,27,Nisha Khan,Male,Janata Dal,Wheel,47876,5921,48.7,GEN,23327,Vidhan Sabha (State)
1990,Bihar,Sitamarhi,28,Mohan Prasad,Male,Independent,Other,78622,1910,59,GEN,46374,Vidhan Sabha (State)
1990,Bihar,Runisaidpur,29,Suman Sinha,Male,Indian National Congress,Hand,74612,10156,59.8,GEN,44636,Vidhan Sabha (State)
1990,Bihar,Belsand,30,Ajay Gupta,Male,Independent,Other,45516,2167,45.6,SC,20766,Vidhan Sabha (State)
1990,Bihar,Harlakhi,31,Mira Tiwari,Male,Janata Dal,Wheel,79902,10294,56.9,SC,45502,Vidhan Sabha (State)
1990,Bihar,Benipatti,32,Suraj Ram,Male,Janata Dal,Wheel,74862,8407,53.2,GEN,39821,Vidhan Sabha (State)
1990,Bihar,Khajauli,33,Rangita Das,Male,Independent,Other,49198,13153,47,ST,23100,Vidhan Sabha (State)
1990,Bihar,Babubarhi,34,Ashok Kaur,Male,Communist Party of India,Corn and Sickle,60616,14710,49.5,GEN,30032,Vidhan Sabha (State)
1990,Bihar,Bisfi,35,Sushma Siddiqui,Male,Independent,Other,45368,12897,60.5,GEN,27427,Vidhan Sabha (State)
1990,Bihar,Madhubani,36,Anita Tiwari,Male,Indian National Congress,Hand,61468,12517,53.6,GEN,32917,Vidhan Sabha (State)
1990,Bihar,Rajnagar,37,Vijay Devi,Female,Bharatiya Janata Party,Lotus,60126,7497,52.6,SC,31654,Vidhan Sabha (State)
1990,Bihar,Jhanjharpur,38,Kiran Das,Male,Janata Dal,Wheel,61954,1438,52.2,GEN,32342,Vidhan Sabha (State)
1990,Bihar,Phulparas,39,Pramod Gupta,Male,Jharkhand Mukti Morcha,Bow and Arrow,50721,9252,49.1,SC,24895,Vidhan Sabha (State)
1990,Bihar,Laukaha,40,Sangita Jha,Male,Independent,Other,74456,1046,59.9,GEN,44594,Vidhan Sabha (State)
1990,Bihar,Nirmali,41,Babita Sahu,Male,Janata Dal,Wheel,81652,13579,60.7,SC,49589,Vidhan Sabha (State)
1990,Bihar,Supaul,42,Sohan Thakur,Male,Janata Dal,Wheel,83903,12421,58,GEN,48663,Vidhan Sabha (State)
1990,Bihar,Triveniganj,43,Meera Das,Male,Communist Party of India (Marxist),Hammer Sickle Star,48484,7860,45.7,GEN,22151,Vidhan Sabha (State)
1990,Bihar,Chhatapur,44,Braj Pandey,Male,Bharatiya Janata Party,Lotus,66091,4277,49.3,GEN,32583,Vidhan Sabha (State)
1990,Bihar,Sonbarsha,45,Gita Roy,Female,Independent,Other,58382,13242,51.4,GEN,29980,Vidhan Sabha (State)
1990,Bihar,Saharsa,46,Anita Sah,Male,Bharatiya Janata Party,Lotus,83892,8645,49.5,SC,41492,Vidhan Sabha (State)
1990,Bihar,Simri Bakhtiarpur,47,Usha Rai,Male,Janata Dal,Wheel,45453,13568,56.6,GEN,25734,Vidhan Sabha (State)
1990,Bihar,Mahishi,48,Arun Choudhary,Male,Bharatiya Janata Party,Lotus,74710,6658,57.5,GEN,42965,Vidhan Sabha (State)
1990,Bihar,Kusheshwar Sthan East,49,Dev Devi,Female,Janata Dal,Wheel,64146,13447,61.2,GEN,39225,Vidhan Sabha (State)
1990,Bihar,Kusheshwar Sthan,50,Usha Gupta,Male,Janata Dal,Wheel,64549,4080,62.7,GEN,40484,Vidhan Sabha (State)
1990,Bihar,Gaura Bauram,51,Savita Choudhary,Male,Janata Dal,Wheel,61054,2166,63.8,SC,38955,Vidhan Sabha (State)
1990,Bihar,Alinagar,52,Mira Kumari,Female,Independent,Other,67883,12492,56.8,GEN,38546,Vidhan Sabha (State)
1990,Bihar,Bihariganj,53,Sohan Prasad,Male,Independent,Other,62726,12130,47.6,GEN,29863,Vidhan Sabha (State)
1990,Bihar,Madhepura,54,Shyam Sah,Male,Janata Dal,Wheel,84793,4562,53.9,GEN,45735,Vidhan Sabha (State)
1990,Bihar,Alamnagar,55,Anil Sharma,Male,Janata Dal,Wheel,56723,1443,60,GEN,34013,Vidhan Sabha (State)
1990,Bihar,Darbhanga Rural,56,Anil Choudhary,Male,Janata Dal,Wheel,71980,2943,60.9,SC,43806,Vidhan Sabha (State)
1990,Bihar,Darbhanga,57,Ganesh Mandal,Male,Janata Dal,Wheel,69565,6530,45.3,GEN,31486,Vidhan Sabha (State)
1990,Bihar,Hayaghat,58,Dev Sahu,Male,Indian National Congress,Hand,76682,3059,64.1,GEN,49175,Vidhan Sabha (State)
1990,Bihar,Bahadurpur,59,Binod Kumari,Female,Janata Dal,Wheel,54630,1156,59.5,ST,32501,Vidhan Sabha (State)
1990,Bihar,Keoti,60,Sunita Ram,Male,Indian National Congress,Hand,51690,4505,63.1,GEN,32612,Vidhan Sabha (State)
1990,Bihar,Jale,61,Suraj Yadav,Male,Jharkhand Mukti Morcha,Bow and Arrow,60171,11727,54.3,GEN,32679,Vidhan Sabha (State)
1990,Bihar,Gaighat,62,Dev Mishra,Male,Indian National Congress,Hand,79339,13866,55.8,GEN,44295,Vidhan Sabha (State)
1990,Bihar,Aurai,63,Suraj Siddiqui,Male,Janata Dal,Wheel,59559,13506,48,GEN,28564,Vidhan Sabha (State)
1990,Bihar,Warisnagar,64,Sunita Roy,Male,Independent,Other,69708,7091,49.6,ST,34551,Vidhan Sabha (State)
1990,Bihar,Samastipur,65,Ramesh Kumari,Female,Independent,Other,73971,11119,62.8,SC,46428,Vidhan Sabha (State)
1990,Bihar,Dalsinghsarai,66,Ashok Sahu,Male,Janata Dal,Wheel,71486,9854,51.5,GEN,36814,Vidhan Sabha (State)
1990,Bihar,Sarairanjan,67,Sita Khan,Female,Communist Party of India (Marxist),Hammer Sickle Star,63802,10023,47.5,GEN,30326,Vidhan Sabha (State)
1990,Bihar,Mohiuddin Nagar,68,Sohan Singh,Male,Janata Dal,Wheel,62277,7896,60.9,GEN,37926,Vidhan Sabha (State)
1990,Bihar,Bibhutpur,69,Suraj Thakur,Male,Communist Party of India,Corn and Sickle,55062,5807,54,GEN,29758,Vidhan Sabha (State)
1990,Bihar,Rosera,70,Binod Ram,Male,Janata Dal,Wheel,48585,10067,45.4,GEN,22074,Vidhan Sabha (State)
1990,Bihar,Hasanpur,71,Babita Mahto,Male,Bharatiya Janata Party,Lotus,77185,1453,57.8,GEN,44588,Vidhan Sabha (State)
1990,Bihar,Cheria Bariarpur,72,Nawal Alam,Male,Bharatiya Janata Party,Lotus,56260,13970,46.3,GEN,26063,Vidhan Sabha (State)
1990,Bihar,Bachhwara,73,Pramod Pandey,Male,Indian National Congress,Hand,83938,13905,50,GEN,41940,Vidhan Sabha (State)
1990,Bihar,Matihani,74,Rangita Paswan,Male,Jharkhand Mukti Morcha,Bow and Arrow,81855,10557,59.3,SC,48547,Vidhan Sabha (State)
1990,Bihar,Sahebpur Kamal,75,Ganesh Singh,Male,Janata Dal,Wheel,56832,4117,48.8,GEN,27740,Vidhan Sabha (State)
1990,Bihar,Begusarai,76,Rekha Singh,Male,Bharatiya Janata Party,Lotus,84554,1686,62.9,GEN,53157,Vidhan Sabha (State)
1990,Bihar,Bakhri,77,Sanjay Rai,Male,Indian National Congress,Hand,77475,11443,60.2,GEN,46603,Vidhan Sabha (State)
1990,Bihar,Balia,78,Dinesh Sah,Male,Janata Dal,Wheel,56040,13579,50.5,GEN,28321,Vidhan Sabha (State)
1990,Bihar,Teghra,79,Asha Jha,Male,Bharatiya Janata Party,Lotus,57796,11207,63.5,GEN,36703,Vidhan Sabha (State)
1990,Bihar,Barauni,80,Dev Kaur,Male,Indian National Congress,Hand,81317,4083,45.9,GEN,37346,Vidhan Sabha (State)
1990,Bihar,Mokama,81,Rangita Mahto,Male,Independent,Other,76924,2218,63.9,SC,49130,Vidhan Sabha (State)
1990,Bihar,Barh,82,Babita Gupta,Male,Indian National Congress,Hand,72823,12352,55.5,GEN,40413,Vidhan Sabha (State)
1990,Bihar,Bakhtiarpur,83,Mira Alam,Male,Bharatiya Janata Party,Lotus,52092,7879,62.9,GEN,32781,Vidhan Sabha (State)
1990,Bihar,Digha,84,Arun Alam,Male,Independent,Other,75453,13194,64.6,GEN,48756,Vidhan Sabha (State)
1990,Bihar,Bankipur,85,Manoj Alam,Male,Bharatiya Janata Party,Lotus,76144,4265,51,GEN,38866,Vidhan Sabha (State)
1990,Bihar,Kumhrar,86,Vijay Khan,Male,Indian National Congress,Hand,74810,1786,48.9,SC,36570,Vidhan Sabha (State)
1990,Bihar,Patna Sahib,87,Meera Thakur,Male,Janata Dal,Wheel,52688,8691,59.6,GEN,31406,Vidhan Sabha (State)
1990,Bihar,Fatuha,88,Lal Choudhary,Male,Indian National Congress,Hand,69346,3141,46.1,GEN,31957,Vidhan Sabha (State)
1990,Bihar,Danapur,89,Suraj Kumari,Female,Janata Dal,Wheel,52737,14524,45.4,SC,23926,Vidhan Sabha (State)
1990,Bihar,Maner,90,Braj Ansari,Male,Janata Dal,Wheel,52331,1334,61.4,SC,32114,Vidhan Sabha (State)
